Credits,Player Type,Player Name,Team_x,MatchID,Stadium,Runs,Balls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras
8.0,WK,Mushfiqur Rahim,BAN,3553.0,Shere Bangla National Stadium,33,22,1,150.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3553.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,3555.0,Shere Bangla National Stadium,77,79,1,97.46835443037976,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3555.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,1,0
8.0,WK,Mushfiqur Rahim,BAN,3559.0,Shere Bangla National Stadium,11,23,1,47.82608695652174,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3559.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3615.0,Melbourne Cricket Ground,36,41,1,87.8048780487805,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3624.0,Saxton Oval,60,42,1,142.85714285714286,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3624.0,Saxton Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3630.0,Adelaide Oval,89,77,1,115.5844155844156,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3630.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,4,0,1,0
8.0,WK,Mushfiqur Rahim,BAN,3634.0,Seddon Park,15,26,1,57.692307692307686,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3641.0,Melbourne Cricket Ground,27,43,1,62.7906976744186,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3641.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,2,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,3648.0,Shere Bangla National Stadium,65,70,1,92.85714285714286,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3648.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3649.0,Shere Bangla National Stadium,49,43,0,113.95348837209302,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3649.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3658.0,Shere Bangla National Stadium,14,19,1,73.68421052631578,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3658.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,5,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3660.0,Shere Bangla National Stadium,31,35,1,88.57142857142857,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3661.0,Shere Bangla National Stadium,24,30,1,80.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3663.0,Shere Bangla National Stadium,24,38,1,63.1578947368421,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3668.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2715.0,Gaddafi Stadium,44,54,1,81.48148148148148,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2715.0,Gaddafi Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2721.0,National Stadium,22,35,1,62.85714285714285,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2726.0,National Stadium,8,12,1,66.66666666666666,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2733.0,National Stadium,15,40,1,37.5,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2704.0,Shere Bangla National Stadium,15,29,1,51.72413793103448,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2704.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2660.0,Queenstown Events Centre,0,2,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2659.0,McLean Park,4,14,0,28.57142857142857,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2659.0,McLean Park,0,0,0,0.0,0.0,0,0,0,1,0,1,0
8.0,WK,Mushfiqur Rahim,BAN,2658.0,Eden Park,0,3,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2607.0,R Premadasa Stadium,0,10,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2607.0,R Premadasa Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2606.0,R Premadasa Stadium,0,4,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2606.0,R Premadasa Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2605.0,P Saravanamuttu Stadium,28,49,1,57.14285714285714,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2605.0,P Saravanamuttu Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2538.0,"Queen's Park Oval, Port of Spain",56,108,0,51.85185185185185,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2538.0,"Queen's Park Oval, Port of Spain",0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2546.0,"Queen's Park Oval, Port of Spain",6,33,1,18.181818181818183,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2559.0,"Sir Vivian Richards Stadium, North Sound",2,3,0,66.66666666666666,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2561.0,"Sir Vivian Richards Stadium, North Sound",0,5,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2564.0,Providence Stadium,6,14,1,42.85714285714285,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2568.0,"Kensington Oval, Bridgetown",7,11,1,63.63636363636363,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2572.0,"Kensington Oval, Bridgetown",16,26,1,61.53846153846154,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2572.0,"Kensington Oval, Bridgetown",0,0,0,0.0,0.0,0,0,0,0,0,4,0
8.0,WK,Mushfiqur Rahim,BAN,2576.0,"Kensington Oval, Bridgetown",38,77,0,49.35064935064935,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2576.0,"Kensington Oval, Bridgetown",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2582.0,Shere Bangla National Stadium,1,1,0,100.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2583.0,Shere Bangla National Stadium,35,44,1,79.54545454545455,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2583.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,2462.0,Shere Bangla National Stadium,18,21,0,85.71428571428571,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,2462.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,1,0
8.0,WK,Mushfiqur Rahim,BAN,2461.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,3703.0,Shere Bangla National Stadium,107,111,1,96.3963963963964,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3703.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3706.0,Shere Bangla National Stadium,28,27,1,103.7037037037037,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3705.0,Shere Bangla National Stadium,21,30,1,70.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3705.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,3791.0,Shere Bangla National Stadium,12,13,1,92.3076923076923,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3793.0,Shere Bangla National Stadium,21,23,1,91.30434782608695,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3793.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3794.0,Zahur Ahmed Chowdhury Stadium,67,66,0,101.51515151515152,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3794.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3814.0,Hagley Oval,42,51,1,82.35294117647058,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3814.0,Hagley Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3858.0,Sinhalese Sports Club Ground,0,1,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3858.0,Sinhalese Sports Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,2,0
8.0,WK,Mushfiqur Rahim,BAN,3855.0,Rangiri Dambulla International Stadium,1,2,1,50.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3856.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,2,0
8.0,WK,Mushfiqur Rahim,BAN,3866.0,Malahide,13,18,1,72.22222222222221,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3868.0,Clontarf Cricket Club Ground,55,68,1,80.88235294117648,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3868.0,Clontarf Cricket Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3871.0,Clontarf Cricket Club Ground,45,45,0,100.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3871.0,Clontarf Cricket Club Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3875.0,Kennington Oval,79,74,1,106.75675675675676,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3879.0,Kennington Oval,9,20,1,45.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3883.0,Sophia Gardens,14,38,1,36.84210526315789,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3883.0,Sophia Gardens,0,0,0,0.0,0.0,0,0,0,0,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,3891.0,Edgbaston,61,86,1,70.93023255813954,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4147.0,Kennington Oval,78,81,1,96.29629629629628,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4151.0,Kennington Oval,19,36,1,52.77777777777778,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4151.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4153.0,Sophia Gardens,44,50,1,88.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4162.0,The Cooper Associates County Ground,1,5,1,20.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4162.0,The Cooper Associates County Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4166.0,Trent Bridge,102,100,0,102.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4166.0,Trent Bridge,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4182.0,Edgbaston,24,23,1,104.34782608695652,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4182.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4186.0,Lord's,16,19,1,84.21052631578947,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4186.0,Lord's,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4193.0,"R.Premadasa Stadium, Khettarama",67,90,1,74.44444444444444,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4193.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4194.0,"R.Premadasa Stadium, Khettarama",98,114,0,85.96491228070175,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4195.0,"R.Premadasa Stadium, Khettarama",10,17,1,58.82352941176471,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4195.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,0.0,0,0,0,3,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4134.0,"The Village, Malahide",63,73,1,86.3013698630137,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4134.0,"The Village, Malahide",0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4137.0,"The Village, Malahide",36,23,1,156.52173913043478,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4129.0,Castle Avenue,32,30,0,106.66666666666669,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4129.0,Castle Avenue,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4249.0,Sylhet International Cricket Stadium,19,26,1,73.07692307692307,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4251.0,Sylhet International Cricket Stadium,55,50,1,110.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4093.0,McLean Park,5,14,1,35.714285714285715,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4095.0,University Oval,17,28,1,60.71428571428571,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4071.0,"Shere Bangla National Stadium, Mirpur",55,76,0,72.36842105263158,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4072.0,"Shere Bangla National Stadium, Mirpur",62,82,1,75.60975609756098,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4072.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4073.0,Sylhet International Cricket Stadium,16,14,0,114.28571428571428,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4073.0,Sylhet International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3959.0,"Shere Bangla National Stadium, Mirpur",62,52,1,119.23076923076924,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3959.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3964.0,"Shere Bangla National Stadium, Mirpur",18,25,1,72.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3965.0,"Shere Bangla National Stadium, Mirpur",26,58,1,44.82758620689656,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3967.0,"Shere Bangla National Stadium, Mirpur",22,40,1,55.00000000000001,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4036.0,Dubai International Cricket Stadium,144,151,1,95.36423841059604,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4042.0,Dubai International Cricket Stadium,21,45,1,46.66666666666666,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4042.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4047.0,Sheikh Zayed Stadium,99,117,1,84.61538461538461,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4047.0,Sheikh Zayed Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4048.0,Dubai International Cricket Stadium,5,9,1,55.55555555555556,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4048.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,4,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3923.0,Diamond Oval,110,117,0,94.017094017094,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3925.0,Boland Park,60,71,1,84.50704225352112,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3925.0,Boland Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3929.0,Buffalo Park,8,23,1,34.78260869565217,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3929.0,Buffalo Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4022.0,Providence Stadium,30,12,1,250.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4022.0,Providence Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4023.0,Providence Stadium,68,68,1,100.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4023.0,Providence Stadium,0,0,0,0.0,0.0,0,0,0,2,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4024.0,"Warner Park, Basseterre",12,14,1,85.71428571428571,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4024.0,"Warner Park, Basseterre",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4057.0,"Shere Bangla National Stadium, Mirpur",15,20,1,75.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4057.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4060.0,Zahur Ahmed Chowdhury Stadium,40,54,0,74.07407407407408,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4060.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4061.0,Zahur Ahmed Chowdhury Stadium,28,40,0,70.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4061.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4270.0,Shere Bangla National Stadium,19,31,0,61.29032258064516,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4270.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4272.0,Shere Bangla National Stadium,9,26,0,34.61538461538461,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4272.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,0,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4279.0,University Oval,23,50,1,46.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4279.0,University Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4280.0,Hagley Oval,34,60,1,56.66666666666666,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4282.0,Basin Reserve,21,46,1,45.65217391304348,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4282.0,Basin Reserve,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4292.0,"Shere Bangla National Stadium, Mirpur",28,57,1,49.122807017543856,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4292.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4274.0,Zahur Ahmed Chowdhury Stadium,64,58,1,110.34482758620688,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4274.0,Zahur Ahmed Chowdhury Stadium,0,0,0,0.0,0.0,0,0,0,4,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3647.0,Shere Bangla National Stadium,106,78,1,135.8974358974359,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,3647.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,1,0
8.0,WK,Mushfiqur Rahim,BAN,4370.0,"SuperSport Park, Centurion",9,12,1,75.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4370.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,2,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4372.0,"The Wanderers Stadium, Johannesburg",11,34,1,32.35294117647059,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4375.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,4,0,1,0
8.0,WK,Mushfiqur Rahim,BAN,4136.0,Castle Avenue,35,34,1,102.94117647058825,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4136.0,Castle Avenue,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4441.0,Harare Sports Club,52,51,0,101.96078431372548,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4442.0,Harare Sports Club,25,31,1,80.64516129032258,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4442.0,Harare Sports Club,0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4443.0,Harare Sports Club,0,3,1,0.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4443.0,Harare Sports Club,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4493.0,"Shere Bangla National Stadium, Mirpur",18,46,1,39.130434782608695,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4493.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4496.0,"Shere Bangla National Stadium, Mirpur",12,24,1,50.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4496.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,0,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4499.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",7,13,1,53.84615384615385,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4525.0,"Shere Bangla National Stadium, Mirpur",16,34,1,47.05882352941176,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4525.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,0,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4528.0,"Shere Bangla National Stadium, Mirpur",4,5,1,80.0,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4528.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4531.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",70,94,1,74.46808510638297,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4531.0,"Zahur Ahmed Chowdhury Stadium, Chattogram",0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4539.0,Sylhet International Cricket Stadium,44,26,1,169.23076923076923,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4539.0,Sylhet International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,5,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4542.0,Sylhet International Cricket Stadium,100,62,0,161.29032258064515,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4547.0,Sylhet International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4576.0,"County Ground, Chelmsford",61,71,1,85.91549295774648,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4577.0,"County Ground, Chelmsford",36,28,0,128.57142857142858,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4577.0,"County Ground, Chelmsford",0,0,0,0.0,0.0,0,0,0,2,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4578.0,"County Ground, Chelmsford",45,54,1,83.33333333333334,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4629.0,Pallekele International Cricket Stadium,13,22,1,59.09090909090909,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4629.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8.0,WK,Mushfiqur Rahim,BAN,4634.0,"Gaddafi Stadium, Lahore",64,88,1,72.72727272727273,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4637.0,"R Premadasa Stadium, Colombo",29,50,1,57.99999999999999,0.0,0,0,0,0,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4637.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,3,0,0,0
8.0,WK,Mushfiqur Rahim,BAN,4655.0,"Shere Bangla National Stadium, Mirpur",18,25,1,72.0,0.0,0,0,0,0,0,0,0
