Credits,Player Type,Player Name,Team_x,Unnamed: 0,MatchID,Stadium,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
8.0,ALL,Aiden Markram,SA,25636,4370.0,"SuperSport Park, Centurion",0,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,ALL,Aiden Markram,SA,25697,4372.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,31208,4470.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,5,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,ALL,Aiden Markram,SA,31240,4471.0,"JSCA International Stadium Complex, Ranchi",45,89,1,50.56179775280899,0.0,0,0,0,0,0,0,0,7,1,0,0,50
8.0,ALL,Aiden Markram,SA,31262,4471.0,"JSCA International Stadium Complex, Ranchi",0,0,0,0.0,6.947368421052632,22,19,0,0,0,0,1,0,0,3,0,-1
8.0,ALL,Aiden Markram,SA,31271,4472.0,"Arun Jaitley Stadium, Delhi",9,20,1,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.0,ALL,Aiden Markram,SA,32204,4512.0,"Mangaung Oval, Bloemfontein",9,20,1,45.0,0.0,0,0,0,0,0,0,0,1,0,0,0,4
8.0,ALL,Aiden Markram,SA,32229,4512.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,8.307692307692307,18,13,0,0,0,0,1,0,0,2,0,-3
8.0,ALL,Aiden Markram,SA,32256,4513.0,"Mangaung Oval, Bloemfontein",25,43,1,58.13953488372093,0.0,0,0,0,0,0,0,0,3,2,0,0,28
8.0,ALL,Aiden Markram,SA,32265,4513.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,6.24,26,25,1,0,0,0,1,0,0,4,0,24
8.0,ALL,Aiden Markram,SA,32290,4514.0,"Diamond Oval, Kimberley",23,36,1,63.888888888888886,0.0,0,0,0,0,0,0,0,1,2,0,0,26
8.0,ALL,Aiden Markram,SA,32302,4514.0,"Diamond Oval, Kimberley",0,0,0,0.0,8.399999999999999,35,25,0,0,0,0,1,0,0,4,0,-3
8.0,ALL,Aiden Markram,SA,32312,4514.0,"Diamond Oval, Kimberley",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,32371,4544.0,"Senwes Park, Potchefstroom",7,28,1,25.0,0.0,0,0,0,0,0,0,0,3,1,0,0,6
8.0,ALL,Aiden Markram,SA,32381,4544.0,"Senwes Park, Potchefstroom",0,0,0,0.0,3.344262295081967,34,61,1,0,0,0,5,0,0,10,0,28
8.0,ALL,Aiden Markram,SA,32390,4544.0,"Senwes Park, Potchefstroom",0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,32409,4558.0,"Willowmoore Park, Benoni",17,40,0,42.5,0.0,0,0,0,0,0,0,0,7,1,0,0,20
8.0,ALL,Aiden Markram,SA,32415,4558.0,"Willowmoore Park, Benoni",0,0,0,0.0,6.666666666666667,30,27,1,0,0,0,4,0,0,4,0,24
8.0,ALL,Aiden Markram,SA,32430,4563.0,"The Wanderers Stadium, Johannesburg",65,127,1,51.181102362204726,0.0,0,0,0,0,0,0,0,17,7,0,0,96
8.0,ALL,Aiden Markram,SA,32459,4563.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,6.486486486486487,40,37,2,0,0,0,1,0,0,6,0,49
8.0,ALL,Aiden Markram,SA,36255,4635.0,"Mangaung Oval, Bloemfontein",7,14,1,50.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6
8.0,ALL,Aiden Markram,SA,36284,4635.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,6.75,9,8,0,0,0,0,0,0,0,1,0,-3
8.0,ALL,Aiden Markram,SA,36305,4638.0,"Mangaung Oval, Bloemfontein",3,8,1,37.5,0.0,0,0,0,0,0,0,0,0,0,0,0,3
8.0,ALL,Aiden Markram,SA,36316,4638.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,7.77049180327869,79,61,0,0,0,0,6,0,0,10,0,-3
8.0,ALL,Aiden Markram,SA,36328,4638.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,36334,4642.0,"Sedgars Park, Potchefstroom",42,75,0,56.00000000000001,0.0,0,0,0,0,0,0,0,9,4,0,0,55
8.0,ALL,Aiden Markram,SA,36356,4642.0,"Sedgars Park, Potchefstroom",0,0,0,0.0,8.25,33,24,0,0,0,0,0,0,0,4,0,-3
8.0,ALL,Aiden Markram,SA,36375,4646.0,"SuperSport Park, Centurion",8,11,1,72.72727272727273,0.0,0,0,0,0,0,0,0,0,0,0,0,8
8.0,ALL,Aiden Markram,SA,36405,4646.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,36410,4648.0,"The Wanderers Stadium, Johannesburg",39,87,1,44.82758620689656,0.0,0,0,0,0,0,0,0,9,3,0,0,48
8.0,ALL,Aiden Markram,SA,36445,4648.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,38956,4661.0,"Arun Jaitley Stadium, Delhi",32,57,1,56.14035087719298,0.0,0,0,0,0,0,0,0,14,3,0,0,48
8.0,ALL,Aiden Markram,SA,38990,4661.0,"Arun Jaitley Stadium, Delhi",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,39151,4667.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",22,46,1,47.82608695652174,0.0,0,0,0,0,0,0,0,7,1,0,0,25
8.0,ALL,Aiden Markram,SA,39305,4672.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,3,1,33.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,1
8.0,ALL,Aiden Markram,SA,39449,4677.0,"Wankhede Stadium, Mumbai",26,46,1,56.52173913043478,0.0,0,0,0,0,0,0,0,4,0,0,0,26
8.0,ALL,Aiden Markram,SA,39529,4680.0,"Wankhede Stadium, Mumbai",32,70,1,45.71428571428572,0.0,0,0,0,0,0,0,0,7,0,0,0,33
8.0,ALL,Aiden Markram,SA,39653,4683.0,"MA Chidambaram Stadium, Chepauk, Chennai",45,96,1,46.875,0.0,0,0,0,0,0,0,0,7,3,0,0,52
8.0,ALL,Aiden Markram,SA,39663,4683.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,0,0,0.0,5.0,20,24,0,0,0,0,0,0,0,4,0,1
8.0,ALL,Aiden Markram,SA,39846,4689.0,"Maharashtra Cricket Association Stadium, Pune",0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1
8.0,ALL,Aiden Markram,SA,39872,4689.0,"Maharashtra Cricket Association Stadium, Pune",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,40002,4694.0,"Eden Gardens, Kolkata",1,6,1,16.666666666666664,0.0,0,0,0,0,0,0,0,2,0,0,0,3
8.0,ALL,Aiden Markram,SA,40015,4694.0,"Eden Gardens, Kolkata",0,0,0,0.0,7.846153846153847,17,13,0,0,0,0,1,0,0,2,0,-3
8.0,ALL,Aiden Markram,SA,40022,4694.0,"Eden Gardens, Kolkata",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,40296,4704.0,"Eden Gardens, Kolkata",2,20,1,10.0,0.0,0,0,0,0,0,0,0,2,0,0,0,-2
8.0,ALL,Aiden Markram,SA,40321,4704.0,"Eden Gardens, Kolkata",0,0,0,0.0,2.816326530612245,23,49,1,0,0,0,1,0,0,8,0,28
8.0,ALL,Aiden Markram,SA,40648,4713.0,"The Wanderers Stadium, Johannesburg",4,21,1,19.047619047619047,0.0,0,0,0,0,0,0,0,2,0,0,0,0
8.0,ALL,Aiden Markram,SA,40686,4714.0,"St George's Park, Gqeberha",2,2,0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
8.0,ALL,Aiden Markram,SA,40692,4714.0,"St George's Park, Gqeberha",0,0,0,0.0,6.720000000000001,28,25,1,0,0,0,1,0,0,4,0,24
8.0,ALL,Aiden Markram,SA,40721,4716.0,"Boland Park, Paarl",22,41,1,53.65853658536586,0.0,0,0,0,0,0,0,0,2,1,0,0,22
8.0,ALL,Aiden Markram,SA,40734,4716.0,"Boland Park, Paarl",0,0,0,0.0,4.4,22,30,0,0,0,0,3,0,0,5,0,3
8.0,ALL,Aiden Markram,SA,40743,4716.0,"Boland Park, Paarl",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,44785,4817.0,"Boland Park, Paarl",31,54,1,57.407407407407405,0.0,0,0,0,0,0,0,0,1,0,0,0,28
8.0,ALL,Aiden Markram,SA,44811,4817.0,"Boland Park, Paarl",0,0,0,0.0,4.0,42,63,1,0,0,0,3,0,0,10,0,28
8.0,ALL,Aiden Markram,SA,44837,4819.0,"Newlands, Cape Town",11,30,1,36.66666666666666,0.0,0,0,0,0,0,0,0,1,1,0,0,8
8.0,ALL,Aiden Markram,SA,44850,4819.0,"Newlands, Cape Town",0,0,0,0.0,6.315789473684211,20,19,0,0,0,0,1,0,0,3,0,-1
8.0,ALL,Aiden Markram,SA,44858,4819.0,"Newlands, Cape Town",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,ALL,Aiden Markram,SA,44881,4821.0,"The Wanderers Stadium, Johannesburg",7,28,1,25.0,0.0,0,0,0,0,0,0,0,3,0,0,0,4
8.0,ALL,Aiden Markram,SA,44894,4821.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,5.666666666666666,17,18,0,0,0,0,0,0,0,3,0,1
8.0,ALL,Aiden Markram,SA,44901,4821.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,118728,,"St Lawrence Ground, Canterbury",8,37,1,21.62162162162162,0.0,0,0,0,0,0,0,0,4,0,0,0,6
8.0,ALL,Aiden Markram,SA,118768,,"St Lawrence Ground, Canterbury",0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,119008,,"The Rose Bowl, Southampton",9,33,1,27.27272727272727,0.0,0,0,0,0,0,0,0,4,1,0,0,9
8.0,ALL,Aiden Markram,SA,119016,,"The Rose Bowl, Southampton",0,0,0,0.0,4.285714285714286,30,42,2,0,0,0,0,0,0,7,0,53
8.0,ALL,Aiden Markram,SA,119461,,"The Rose Bowl, Southampton",44,91,1,48.35164835164835,0.0,0,0,0,0,0,0,0,11,0,0,0,49
8.0,ALL,Aiden Markram,SA,119492,,"The Rose Bowl, Southampton",0,0,0,0.0,3.9,39,60,3,0,0,0,0,0,0,10,0,82
8.0,ALL,Aiden Markram,SA,119506,,"The Rose Bowl, Southampton",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
8.0,ALL,Aiden Markram,SA,119762,,"The Rose Bowl, Southampton",13,34,1,38.23529411764706,0.0,0,0,0,0,0,0,0,4,0,0,0,11
8.0,ALL,Aiden Markram,SA,119791,,"The Rose Bowl, Southampton",0,0,0,0.0,8.5,17,12,0,0,0,0,0,0,0,2,0,-3
8.0,ALL,Aiden Markram,SA,120183,,"County Ground, Chelmsford",3,28,1,10.714285714285714,0.0,0,0,0,0,0,0,0,3,0,0,0,0
8.0,ALL,Aiden Markram,SA,120413,,"Kennington Oval, London",52,91,1,57.14285714285714,0.0,0,0,0,0,0,0,0,9,0,0,0,61
8.0,ALL,Aiden Markram,SA,120443,,"Kennington Oval, London",0,0,0,0.0,4.578947368421053,29,38,1,0,0,0,7,0,0,6,0,28
8.0,ALL,Aiden Markram,SA,120455,,"Kennington Oval, London",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
8.0,ALL,Aiden Markram,SA,120834,,"The Cooper Associates County Ground, Taunton",25,60,1,41.66666666666667,0.0,0,0,0,0,0,0,0,6,2,0,0,29
6.5,ALL,Corbin Bosch,SA,44885,4821.0,"The Wanderers Stadium, Johannesburg",20,44,0,45.45454545454545,0.0,0,0,0,0,0,0,0,5,0,0,0,19
6.5,ALL,Corbin Bosch,SA,44892,4821.0,"The Wanderers Stadium, Johannesburg",0,0,0,0.0,7.016949152542373,69,59,1,0,0,0,5,0,0,9,0,22
6.5,ALL,Corbin Bosch,SA,45653,4834.0,"National Stadium, Karachi",5,9,0,55.55555555555556,0.0,0,0,0,0,0,0,0,1,1,0,0,8
6.5,ALL,Corbin Bosch,SA,45667,4834.0,"National Stadium, Karachi",0,0,0,0.0,9.183673469387754,75,49,1,0,0,0,6,0,0,8,0,22
7.5,BAT,David Miller,SA,717,3839.0,Hagley Oval,16,40,1,40.0,0.0,0,0,0,0,0,0,0,3,0,0,0,13
7.5,BAT,David Miller,SA,745,3841.0,Westpac Stadium,3,7,1,42.85714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,3
7.5,BAT,David Miller,SA,785,3843.0,Seddon Park,1,4,1,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
7.5,BAT,David Miller,SA,831,3846.0,Eden Park,9,35,0,25.71428571428571,0.0,0,0,0,0,0,0,0,6,2,0,0,13
7.5,BAT,David Miller,SA,918,3877.0,Kennington Oval,8,22,1,36.36363636363637,0.0,0,0,0,0,0,0,0,1,1,0,0,5
7.5,BAT,David Miller,SA,952,3877.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,1065,3881.0,Edgbaston,53,105,0,50.47619047619048,0.0,0,0,0,0,0,0,0,1,3,0,0,60
7.5,BAT,David Miller,SA,1204,3886.0,Kennington Oval,1,3,1,33.33333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,1
7.5,BAT,David Miller,SA,2017,3872.0,Headingley,5,10,1,50.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3
7.5,BAT,David Miller,SA,2037,3872.0,Headingley,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.5,BAT,David Miller,SA,2055,3873.0,The Rose Bowl,39,53,0,73.58490566037736,0.0,0,0,0,0,0,0,0,5,2,0,0,48
7.5,BAT,David Miller,SA,2072,3873.0,The Rose Bowl,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,4360,3923.0,Diamond Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,8084,3969.0,Kingsmead,3,7,1,42.85714285714285,0.0,0,0,0,0,0,0,0,1,0,0,0,4
7.5,BAT,David Miller,SA,8115,3970.0,SuperSport Park,0,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,BAT,David Miller,SA,8154,3971.0,Newlands,21,42,1,50.0,0.0,0,0,0,0,0,0,0,1,0,0,0,18
7.5,BAT,David Miller,SA,8191,3973.0,The Wanderers Stadium,11,29,1,37.93103448275862,0.0,0,0,0,0,0,0,0,4,2,0,0,13
7.5,BAT,David Miller,SA,8205,3973.0,The Wanderers Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,8225,3976.0,St George's Park,22,52,1,42.30769230769231,0.0,0,0,0,0,0,0,0,2,1,0,0,20
7.5,BAT,David Miller,SA,10395,4025.0,Rangiri Dambulla International Stadium,6,13,1,46.15384615384615,0.0,0,0,0,0,0,0,0,1,0,0,0,1
7.5,BAT,David Miller,SA,10411,4025.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,10429,4027.0,Rangiri Dambulla International Stadium,3,5,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
7.5,BAT,David Miller,SA,10446,4027.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,10455,4029.0,Pallekele International Cricket Stadium,25,47,1,53.191489361702125,0.0,0,0,0,0,0,0,0,5,1,0,0,28
7.5,BAT,David Miller,SA,10502,4030.0,Pallekele International Cricket Stadium,15,18,1,83.33333333333334,0.0,0,0,0,0,0,0,0,0,1,0,0,17
7.5,BAT,David Miller,SA,10522,4030.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,10837,4080.0,St George's Park,8,12,0,66.66666666666666,0.0,0,0,0,0,0,0,0,2,0,0,0,8
7.5,BAT,David Miller,SA,10877,4081.0,Kingsmead,11,26,1,42.30769230769231,0.0,0,0,0,0,0,0,0,5,0,0,0,10
7.5,BAT,David Miller,SA,10893,4081.0,Kingsmead,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,10926,4084.0,SuperSport Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,10933,4087.0,The Wanderers Stadium,4,7,1,57.14285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,4
7.5,BAT,David Miller,SA,11022,4104.0,The Wanderers Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,11030,4107.0,SuperSport Park,21,38,1,55.26315789473685,0.0,0,0,0,0,0,0,0,1,0,0,0,18
7.5,BAT,David Miller,SA,11063,4107.0,SuperSport Park,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.5,BAT,David Miller,SA,11071,4112.0,Kingsmead,29,46,0,63.04347826086957,0.0,0,0,0,0,0,0,0,3,0,0,0,30
7.5,BAT,David Miller,SA,11114,4114.0,St George's Park,15,33,0,45.45454545454545,0.0,0,0,0,0,0,0,0,1,1,0,0,12
7.5,BAT,David Miller,SA,11470,4147.0,Kennington Oval,30,44,1,68.18181818181817,0.0,0,0,0,0,0,0,0,2,0,0,0,30
7.5,BAT,David Miller,SA,11542,4150.0,The Rose Bowl,27,41,1,65.85365853658537,0.0,0,0,0,0,0,0,0,1,0,0,0,26
7.5,BAT,David Miller,SA,11930,4165.0,Edgbaston,22,38,1,57.89473684210527,0.0,0,0,0,0,0,0,0,2,1,0,0,22
7.5,BAT,David Miller,SA,12086,4171.0,Lord's,19,37,1,51.35135135135135,0.0,0,0,0,0,0,0,0,3,0,0,0,18
7.5,BAT,David Miller,SA,12801,4065.0,Perth Stadium,2,1,0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
7.5,BAT,David Miller,SA,12834,4067.0,Adelaide Oval,33,76,1,43.42105263157895,0.0,0,0,0,0,0,0,0,3,1,0,0,32
7.5,BAT,David Miller,SA,12853,4067.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,12861,4069.0,Bellerive Oval,63,111,1,56.75675675675676,0.0,0,0,0,0,0,0,0,13,4,0,0,84
7.5,BAT,David Miller,SA,17008,4234.0,Newlands,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,17024,4242.0,The Wanderers Stadium,29,54,0,53.70370370370371,0.0,0,0,0,0,0,0,0,4,4,0,0,37
7.5,BAT,David Miller,SA,17059,4248.0,Boland Park,42,70,1,60.0,0.0,0,0,0,0,0,0,0,4,1,0,0,44
7.5,BAT,David Miller,SA,17106,4252.0,Mangaung Oval,25,29,0,86.20689655172413,0.0,0,0,0,0,0,0,0,3,0,0,0,28
7.5,BAT,David Miller,SA,17139,4254.0,Senwes Park,3,5,0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
7.5,BAT,David Miller,SA,17155,4254.0,Senwes Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,22274,4285.0,"SuperSport Park, Centurion",30,58,1,51.72413793103448,0.0,0,0,0,0,0,0,0,5,0,0,0,31
7.5,BAT,David Miller,SA,22309,4286.0,The Wanderers Stadium,20,27,0,74.07407407407408,0.0,0,0,0,0,0,0,0,3,3,0,0,29
7.5,BAT,David Miller,SA,22392,4301.0,"The Village, Malahide, Dublin",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,22407,4302.0,"The Village, Malahide, Dublin",20,27,1,74.07407407407408,0.0,0,0,0,0,0,0,0,1,0,0,0,21
7.5,BAT,David Miller,SA,25120,4434.0,"Riverside Ground, Chester-le-Street",8,14,0,57.14285714285714,0.0,0,0,0,0,0,0,0,4,0,0,0,8
7.5,BAT,David Miller,SA,25150,4434.0,"Riverside Ground, Chester-le-Street",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,25168,4435.0,"Old Trafford, Manchester",4,13,1,30.76923076923077,0.0,0,0,0,0,0,0,0,2,0,0,0,0
7.5,BAT,David Miller,SA,25185,4435.0,"Old Trafford, Manchester",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.5,BAT,David Miller,SA,25211,4337.0,"SuperSport Park, Centurion",6,19,1,31.57894736842105,0.0,0,0,0,0,0,0,0,0,1,0,0,2
7.5,BAT,David Miller,SA,25237,4344.0,"Boland Park, Paarl",2,2,0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2
7.5,BAT,David Miller,SA,25301,4349.0,"Newlands, Cape Town",21,38,1,55.26315789473685,0.0,0,0,0,0,0,0,0,3,1,0,0,22
7.5,BAT,David Miller,SA,25342,4349.0,"Newlands, Cape Town",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,25638,4370.0,"SuperSport Park, Centurion",29,60,1,48.333333333333336,0.0,0,0,0,0,0,0,0,8,3,0,0,37
7.5,BAT,David Miller,SA,25655,4370.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,25705,4375.0,"SuperSport Park, Centurion",8,33,1,24.24242424242424,0.0,0,0,0,0,0,0,0,2,0,0,0,4
7.5,BAT,David Miller,SA,31210,4470.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",37,68,0,54.41176470588235,0.0,0,0,0,0,0,0,0,5,3,0,0,44
7.5,BAT,David Miller,SA,31243,4471.0,"JSCA International Stadium Complex, Ranchi",19,34,0,55.88235294117647,0.0,0,0,0,0,0,0,0,4,0,0,0,19
7.5,BAT,David Miller,SA,31273,4472.0,"Arun Jaitley Stadium, Delhi",3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0,1,0,0,0,4
7.5,BAT,David Miller,SA,32206,4512.0,"Mangaung Oval, Bloemfontein",31,57,1,54.38596491228071,0.0,0,0,0,0,0,0,0,4,1,0,0,33
7.5,BAT,David Miller,SA,32242,4512.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,32258,4513.0,"Mangaung Oval, Bloemfontein",32,38,0,84.21052631578947,0.0,0,0,0,0,0,0,0,2,3,0,0,40
7.5,BAT,David Miller,SA,32292,4514.0,"Diamond Oval, Kimberley",3,7,1,42.85714285714285,0.0,0,0,0,0,0,0,0,1,1,0,0,6
7.5,BAT,David Miller,SA,32373,4544.0,"Senwes Park, Potchefstroom",5,17,1,29.411764705882355,0.0,0,0,0,0,0,0,0,0,2,0,0,3
7.5,BAT,David Miller,SA,32391,4544.0,"Senwes Park, Potchefstroom",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,32432,4563.0,"The Wanderers Stadium, Johannesburg",43,62,1,69.35483870967742,0.0,0,0,0,0,0,0,0,6,4,0,0,55
7.5,BAT,David Miller,SA,36257,4635.0,"Mangaung Oval, Bloemfontein",0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,BAT,David Miller,SA,36307,4638.0,"Mangaung Oval, Bloemfontein",25,53,1,47.16981132075472,0.0,0,0,0,0,0,0,0,6,0,0,0,25
7.5,BAT,David Miller,SA,36325,4638.0,"Mangaung Oval, Bloemfontein",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.5,BAT,David Miller,SA,36336,4642.0,"Sedgars Park, Potchefstroom",8,17,1,47.05882352941176,0.0,0,0,0,0,0,0,0,0,0,0,0,2
7.5,BAT,David Miller,SA,36367,4642.0,"Sedgars Park, Potchefstroom",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,36377,4646.0,"SuperSport Park, Centurion",28,51,0,54.90196078431373,0.0,0,0,0,0,0,0,0,6,5,0,0,40
7.5,BAT,David Miller,SA,36403,4646.0,"SuperSport Park, Centurion",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,36412,4648.0,"The Wanderers Stadium, Johannesburg",29,68,1,42.64705882352941,0.0,0,0,0,0,0,0,0,4,3,0,0,33
7.5,BAT,David Miller,SA,38958,4661.0,"Arun Jaitley Stadium, Delhi",15,24,0,62.5,0.0,0,0,0,0,0,0,0,3,2,0,0,20
7.5,BAT,David Miller,SA,39153,4667.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",7,13,1,53.84615384615385,0.0,0,0,0,0,0,0,0,1,1,0,0,6
7.5,BAT,David Miller,SA,39187,4667.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,39307,4672.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",21,54,1,38.88888888888889,0.0,0,0,0,0,0,0,0,4,1,0,0,21
7.5,BAT,David Miller,SA,39451,4677.0,"Wankhede Stadium, Mumbai",1,6,1,16.666666666666664,0.0,0,0,0,0,0,0,0,1,0,0,0,2
7.5,BAT,David Miller,SA,39481,4677.0,"Wankhede Stadium, Mumbai",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,39531,4680.0,"Wankhede Stadium, Mumbai",6,16,0,37.5,0.0,0,0,0,0,0,0,0,1,4,0,0,9
7.5,BAT,David Miller,SA,39563,4680.0,"Wankhede Stadium, Mumbai",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,39655,4683.0,"MA Chidambaram Stadium, Chepauk, Chennai",9,34,1,26.47058823529412,0.0,0,0,0,0,0,0,0,2,2,0,0,9
7.5,BAT,David Miller,SA,39677,4683.0,"MA Chidambaram Stadium, Chepauk, Chennai",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.5,BAT,David Miller,SA,39844,4689.0,"Maharashtra Cricket Association Stadium, Pune",21,32,1,65.625,0.0,0,0,0,0,0,0,0,2,4,0,0,29
